product_code,product_name,product_description,material,fit_type,available_sizes,original_price(₹),discounted_price(₹),discount_percentage(%),total_ratings,avg_rating_for_five,total_text_reviews,supplier_name,product_image_url,product_link
25060270,Roadster,The Life Co. Men Solid Minimal Embroidered Polo Collar Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XL",1499,509,66,49,4.1,1,GARG ACRYLICS LTD.- SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25060270/2023/9/27/a52b0b24-1eb7-4e54-973c-08cabf8096391695815253644-Roadster-Men-Tshirts-5751695815253257-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-life-co-men-solid-minimal-embroidered-polo-collar-pure-cotton-t-shirt/25060270/buy
25069216,Blackberrys,Men Printed Pure Cotton Slim Fit T-shirt,Pure Cotton,Slim Fit,"S,M,L,XXL,XL",795,477,40,10,4.3,not_available,Flashstar Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25069216/2023/10/16/25ac4959-7da7-4d98-a992-9ffbd544eae01697448007978-Blackberrys-Men-Tshirts-3401697448007659-1.jpg",https://www.myntra.com/tshirts/blackberrys/blackberrys-men-printed-pure-cotton-slim-fit-t-shirt/25069216/buy
12003948,Roadster,Men Rust Brown & Black Printed Round Neck T-shirt,Cotton,Regular Fit,"XS,S,M,L,XXL,XL",799,279,65,1300,4.2,135,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12003948/2020/7/27/5555b83c-80e4-42ef-9477-7f8adc96ce171595840861827-Roadster-Men-Rust-Printed-Round-Neck-T-shirt-487159584085982-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-rust-brown--black-printed-round-neck-t-shirt/12003948/buy
25916974,Force NXT,Pack Of 2 Striped Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1198,778,35,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916974/2023/11/17/1cbc4a8d-715e-4e94-8658-1509639b87091700214239143ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-pack-of-2-striped-super-combed-cotton-t-shirt/25916974/buy
25744596,Elibolz,Graphic Printed Cotton Oversized T-shirt,Cotton,Oversized,"S,M,L,XL",799,499,37,71,4.6,4,ARYAN ENTERPRISES,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25744596/2023/11/3/bc8d5a97-38ef-4ee1-b14b-5b479836a0c01699005447177ElibolzMenBlackPrintedV-NeckPocketsT-shirt1.jpg",https://www.myntra.com/tshirts/elibolz/elibolz-graphic-printed-cotton-oversized-t-shirt/25744596/buy
25917002,Force NXT,Men Printed Pack of 1 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",569,398,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917002/2023/11/17/8660fa1c-8b31-4fee-a18f-328977a639781700213987072ForceNXTMenBlueT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-printed-pack-of-1-super-combed-cotton-t-shirt/25917002/buy
18346812,Roadster,Men White T-shirt,Cotton,Regular Fit,"S,M,L,XL",499,309,38,936,4.0,51,HUETRAP CLOTHING PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18346812/2022/5/26/2469bc0c-f223-4d4a-8c0c-fded300a36ad1653559279287-Roadster-Men-Tshirts-8681653559278810-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-white-t-shirt/18346812/buy
25916978,Force NXT,Men Striped Pack of 1 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",599,449,25,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916978/2023/11/17/bda4311a-61f3-4f7c-a4d3-f7b5603fbf661700214248210ForceNXTMenMulticolouredT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-striped-pack-of-1-super-combed-cotton-t-shirt/25916978/buy
18943138,bigbanana,Plus Size Men Black & White Striped Polo Collar T-shirt,Cotton,Regular Fit,XXL,2199,791,64,142,4.4,4,DONOVAN APPARELS PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18943138/2022/8/27/36f0f7f1-bbe8-4897-975e-f8988c5138ad1661600615208bigbananaPlusSizeMenBlackWhiteStripedPoloCollarT-shirt1.jpg",https://www.myntra.com/tshirts/bigbanana/bigbanana-plus-size-men-black--white-striped-polo-collar-t-shirt-/18943138/buy
18515406,encore by INVICTUS,Men Black Polo Collar T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1298,584,55,421,3.9,21,Supercom Net,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18515406/2022/9/16/ead6c05a-364c-4bf7-85a1-26375fea37b31663322657130-encore-by-INVICTUS-Men-Tshirts-7331663322656606-1.jpg",https://www.myntra.com/tshirts/encore+by+invictus/encore-by-invictus-men-black-polo-collar-t-shirt/18515406/buy
16916230,Red Tape,Men Navy Blue Pure Cotton T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1499,314,79,169,4.1,14,REDTAPE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16916230/2022/1/24/018556f7-2b81-40de-b423-fe9bf9ecd0a91643020699484RedTapeMenNavyBlueT-shirt1.jpg",https://www.myntra.com/tshirts/red+tape/red-tape-men-navy-blue-pure-cotton-t-shirt/16916230/buy
8897835,HRX by Hrithik Roshan,Men Black Printed Round Neck Lifestyle Pure Cotton T-shirts,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",699,349,50,1600,4.2,174,CHINMAY ENTERPRISE,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8897835/2019/7/5/5ced819f-8fb1-4f1b-b4bc-515af478c3c11562328875734-HRX-by-Hrithik-Roshan-Men-Tshirts-3651562328874098-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-black-printed-round-neck-lifestyle-pure-cotton-t-shirts/8897835/buy
25962374,The Souled Store,Typography Printed Cotton T-Shirt,Cotton,Regular Fit,"XS,S,M,L,XXL,XL",999,629,37,8,4.1,not_available,THE SOULED STORE PVT. LTD.,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25962374/2023/11/21/9543596d-81d6-4293-a852-b77ba15375161700556660426TheSouledStoreMenBlackPrintedT-shirt1.jpg",https://www.myntra.com/tshirts/the+souled+store/the-souled-store-typography-printed-cotton-t-shirt/25962374/buy
25072138,Stormborn,Graphic Printed Oversized Pure Cotton T-shirt,Cotton,Oversized,"S,M,L,XXL,XL",999,529,47,85,4.1,4,ELCINCO,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25072138/2023/9/20/f96aa8a5-24fc-4fe5-aede-0f4be8fba91b1695179062301StormbornMenBlackTypographyPrintedPocketsT-shirt1.jpg",https://www.myntra.com/tshirts/stormborn/stormborn-graphic-printed-oversized-pure-cotton-t-shirt/25072138/buy
24205806,Kook N Keech,Men Solid Relaxed Fit T-shirt,Cotton,Relaxed Fit,"S,M,L,XXL,XL",999,499,50,329,4.2,15,AHP APPAREL PRIVATE LIMITED - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24205806/2023/8/2/5556f74b-ed49-475a-a7e0-96516055f8f71690953723360-Kook-N-Keech-Men-Tshirts-4981690953723071-1.jpg",https://www.myntra.com/tshirts/kook+n+keech/kook-n-keech-men-solid-relaxed-fit-t-shirt/24205806/buy
12816810,HERE&NOW,Men Maroon Pure Cotton Printed Round Neck T-shirt,Cotton,Regular Fit,"S,M,L,XL",599,179,70,1300,4.1,116,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12816810/2021/2/4/56598f26-cbd6-4324-a791-07772375e1191612437312447-HERENOW-Men-Maroon-Printed-Round-Neck-T-shirt-41161243731059-1.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-maroon-pure-cotton-printed-round-neck-t-shirt/12816810/buy
25916958,Force NXT,Men Striped Super Combed Cotton Polo T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",879,615,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916958/2023/11/17/08f4dad3-769c-446f-9b9b-8d99016bcd791700216715668ForceNXTMenMulticolouredPoloCollarT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-striped-super-combed-cotton-polo-t-shirt/25916958/buy
24585876,Bewakoof,Animated Printed Pure Cotton Oversized Drop-Shoulder Sleeves T-shirt,Pure Cotton,Oversized,"S,M,L,XXL,XL",1299,599,53,36,4.3,3,Bewakoof Brands Private Limited,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24585876/2023/8/22/4be23e75-7154-4e4b-bb85-cc9f220dd3e31692680459551BewakoofMenBlackPrintedExtendedSleevesPureCottonPocketsT-shi1.jpg",https://www.myntra.com/tshirts/bewakoof/bewakoof-animated-printed-pure-cotton-oversized-drop-shoulder-sleeves-t-shirt/24585876/buy
25916964,Force NXT,Men Printed Pack of 1 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",569,398,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916964/2023/11/17/b86c068c-5cfa-4cfe-9117-2a183ef6eacc1700216726393ForceNXTMenYellowT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-printed-pack-of-1-super-combed-cotton-t-shirt/25916964/buy
20789222,Roadster,The Life Co. Men Pure Cotton Solid Polo Collar T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XL",699,237,66,171,4.1,14,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789222/2023/1/9/645fd825-b830-40b0-84dc-aac770dfc72b1673262460356-Roadster-Men-Tshirts-1531673262459924-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-life-co-men-pure-cotton-solid-polo-collar-t-shirt/20789222/buy
16878834,Louis Philippe Jeans,Men Olive Green Brand Logo Printed Slim Fit Pure Cotton T-shirt,Cotton,Slim Fit,"S,M,L,XXL,XL",1049,681,35,1100,4.3,46,RetailNet,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16878834/2022/2/14/5691cb6e-9c34-4c00-a9b3-75ad5a67fa0b1644817896457-Louis-Philippe-Jeans-Men-Tshirts-4861644817893430-1.jpg",https://www.myntra.com/tshirts/louis+philippe+jeans/louis-philippe-jeans-men-olive-green-brand-logo-printed-slim-fit-pure-cotton-t-shirt/16878834/buy
26701534,Cultsport,Solid Active T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",1199,599,50,not_available,not_available,not_available,DIVERSE RETAILS PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26701534/2023/12/28/5c37ded7-0c7b-43b0-8517-bcb1a5dcbbbb1703754172636SolidActiveT-shirt4.jpg",https://www.myntra.com/tshirts/cultsport/cultsport-solid-active-t-shirt/26701534/buy
25916936,Force NXT,Pack of 2 Striped Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1198,778,35,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916936/2023/11/17/873c5740-6425-43bd-85fe-9e0ac2e32cda1700215306952ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-pack-of-2-striped-super-combed-cotton-t-shirt/25916936/buy
1459386,INVICTUS,Men Navy & White Printed Mandarin Collar T-Shirt,Cotton,Slim Fit,"S,M,L,XXL,XL",1499,749,50,430,4.3,53,Flashstar Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1459386/2020/11/13/92ec2dd6-f74b-42c8-875c-ffa389f44c7a1605248325765-INVICTUS-Men-Navy--White-Printed-Mandarin-Collar-T-Shirt-287-1.jpg",https://www.myntra.com/tshirts/invictus/invictus-men-navy--white-printed-mandarin-collar-t-shirt/1459386/buy
24918814,Roadster,Men Solid Drop-Shoulder Sleeves Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XXL,XL",799,231,71,6,4.5,not_available,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24918814/2023/11/23/62ea942d-3f9d-4b85-8ca8-c0e06586c2421700733661117-Roadster-Men-Tshirts-5861700733660713-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-solid-drop-shoulder-sleeves-pure-cotton-t-shirt/24918814/buy
25919516,PEPLOS,Tie and Dyed Oversized Cotton T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1099,659,40,not_available,not_available,not_available,FLEQA ONLINE TRADING PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25919516/2023/11/17/bcf45597-9742-40f4-abd9-feb70afadd9c1700219336028PEPLOSMenBlueTieandDyeDyedT-shirt1.jpg",https://www.myntra.com/tshirts/peplos/peplos-tie-and-dyed-oversized-cotton-t-shirt/25919516/buy
25072092,Stormborn,Graphic Printed Drop Shoulder Sleeves Pure Cotton Oversized T-shirt,Pure Cotton,Oversized,"S,M,L,XXL,XL",999,499,50,24,4.3,1,ELCINCO,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25072092/2023/9/20/7e0e3d53-1b11-4333-9a23-1d99b02fcefb1695178209565StormbornMenGreyStripedV-NeckAppliqueT-shirt1.jpg",https://www.myntra.com/tshirts/stormborn/stormborn-graphic-printed-drop-shoulder-sleeves-pure-cotton-oversized-t-shirt/25072092/buy
12504668,Roadster,Men White & Black Pure Cotton Striped Round Neck T-shirt,Cotton,Regular Fit,"XS,S,M,L,XL",799,271,66,801,3.9,57,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12504668/2020/12/28/2579a73f-a94f-4df6-81af-66433c4c55771609149805984-Roadster-Men-Tshirts-7561609149804391-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-white--black-pure-cotton-striped-round-neck-t-shirt/12504668/buy
25916882,Force NXT,Pack of 2 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",878,614,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916882/2023/11/17/539718b8-3068-4a14-af9e-f6cd8049e5691700212703012ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt---pack-of-2-super-combed-cotton-t-shirt/25916882/buy
17605700,Difference of Opinion,Men Blue Conversational Printed Pure Cotton Oversized T-Shirt,Pure Cotton,Oversized,"S,M,L,XXL,XL",1299,493,62,2800,4.2,136,Elcinco Inc - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17605700/2023/2/17/90bf4f54-5da2-44ab-aadb-97de558ce0041676633122557-Difference-of-Opinion-Men-Blue-Conversational-Printed-Pure-C-1.jpg",https://www.myntra.com/tshirts/difference+of+opinion/difference-of-opinion-men-blue-conversational-printed-pure-cotton-oversized-t-shirt/17605700/buy
23479246,Levis,Brand Logo Graphic Printed Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1399,629,55,75,4.5,3,Levi Strauss India Pvt Ltd,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23479246/2023/8/17/ed0542ba-c439-4485-abf3-326c42b752331692261946800-Levis-Men-Tshirts-1281692261946402-1.jpg",https://www.myntra.com/tshirts/levis/levis-brand-logo-graphic-printed-pure-cotton-t-shirt/23479246/buy
23542766,HRX by Hrithik Roshan,Brand Logo Print Lifestyle T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",599,269,55,30,3.8,1,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23542766/2023/12/4/54587066-3e06-4690-99d7-4a660b95b3211701680626018-HRX-by-Hrithik-Roshan-Men-Tshirts-2531701680625664-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-brand-logo-print-lifestyle-t-shirt/23542766/buy
24014324,BULLMER,Graphic Printed Round Neck Oversized Cotton T-shirt,Cotton,Oversized,"S,M,L,XXL,XL",1499,389,74,208,3.7,11,Bodyglove Apparel India,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24014324/2023/7/14/06b81b80-8474-4b5f-9945-e396e5cd17c31689274864330BULLMERMenBluePrintedAppliqueT-shirt1.jpg",https://www.myntra.com/tshirts/bullmer/bullmer-graphic-printed-round-neck-oversized-cotton-t-shirt/24014324/buy
15205794,Urbano Fashion,Men Olive Green Printed Tropical Slim Fit T-shirt,Cotton,Slim Fit,"S,M,L,XL",1099,505,54,669,4.0,34,IMPERIAL ONLINE SERVICES - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15205794/2021/9/6/2ba80d5c-c6f9-47e9-8515-f6e4f129b0d51630918948478-Urbano-Fashion-Mens-Olive-Green-Printed-Full-Sleeve-Slim-Fit-1.jpg",https://www.myntra.com/tshirts/urbano+fashion/urbano-fashion-men-olive-green-printed-tropical-slim-fit-t-shirt/15205794/buy
25916930,Force NXT,Men Striped Super Combed Cotton Polo T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",879,615,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916930/2023/11/17/d5b1bd69-cc14-4814-ba00-06e28d47e8441700215291503ForceNXTMenMulticolouredPoloCollarT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-striped-super-combed-cotton-polo-t-shirt/25916930/buy
13622628,Roadster,The Lifestyle Co Men Green Pure Cotton Self Design Polo Collar Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XL",1499,819,45,665,4.2,63,GARG ACRYLICS LTD.- SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13622628/2021/4/7/c22ca869-eb95-432f-9418-8eb0aa0429fd1617777377972-Roadster-Men-Tshirts-1091617777377269-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-men-green-pure-cotton-self-design-polo-collar-pure-cotton-t-shirt/13622628/buy
24918906,Roadster,The Lifestyle Co. Oversized Fit Solid Drop-Shoulder Sleeves Pure Cotton T-shirt,Pure Cotton,Oversized,"XS,S,M,L,XXL,XL",799,231,71,10,4.3,1,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24918906/2023/11/23/bdc9adb1-051a-4960-a905-4b44ae50bcf11700738719563-Roadster-Men-Tshirts-5811700738719274-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-oversized-fit-solid-drop-shoulder-sleeves-pure-cotton-t-shirt/24918906/buy
23069418,HRX by Hrithik Roshan,Typography Printed Pure Cotton Lifestyle T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",899,269,70,16,4.4,1,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23069418/2023/7/13/07da2852-7d03-44de-a0a7-60b36219365c1689240448932-HRX-by-Hrithik-Roshan-Men-Tshirts-7741689240448475-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-typography-printed-pure-cotton-lifestyle-t-shirt/23069418/buy
25941232,REPRISE,Conversational Printed Polo Collar T-Shirt,Cotton,Regular Fit,"M,L,XXL,XL",0,699,Nil,not_available,not_available,not_available,ASHA CREATIONS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25941232/2023/11/20/ba36cbf9-368a-4b8d-bcf3-45260520416e1700456601980REPRISEMenOliveGreenPrintedPoloCollarT-shirt1.jpg",https://www.myntra.com/tshirts/reprise/reprise-conversational-printed-polo-collar-t-shirt/25941232/buy
14911736,HERE&NOW,HERENOW Men Black Red Typography Printed Sleevless Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XL",699,202,71,708,4.4,34,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14911736/2021/11/3/5cff5fa2-419c-43af-b92b-74c080e046041635915981226-HERENOW-Men-Tshirts-5551635915980887-1.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-black--red-typography-printed-sleevless-round-neck-pure-cotton-t-shirt/14911736/buy
23732600,Levis,Pure Cotton Brand Logo Printed Casual T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1199,539,55,87,4.4,4,Levi Strauss India Pvt Ltd,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23732600/2023/7/20/63249c43-5c1d-4ca6-9582-8657eee4cbc21689832085079-Levis-Men-Tshirts-901689832084640-1.jpg",https://www.myntra.com/tshirts/levis/levis-pure-cotton-brand-logo-printed-casual-t-shirt/23732600/buy
25916988,Force NXT,Men Solid Super Combed Cotton Polo T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",669,468,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916988/2023/11/17/14796e9c-93b2-4808-affd-747b2c1001551700214217901ForceNXTMenGreenPoloCollarT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-solid-super-combed-cotton-polo-t-shirt/25916988/buy
19018386,HRX by Hrithik Roshan,Men Black Typography Printed Rapid Dry T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",899,404,55,368,4.0,24,PARAS FABRICS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19018386/2022/7/26/9bb56a16-82ff-40ce-a392-7f1d38afb2fc1658831853727-HRX-by-Hrithik-Roshan-Men-Tshirts-1981658831853239-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-black-typography-printed-rapid-dry-t-shirt/19018386/buy
15672268,Van Heusen,Athleisure Men Solid Pure Cotton Antibacterial Smart Tech T-Shirt,Cotton,not_available,"S,M,L",799,719,10,24,4.0,3,RetailNet,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15672268/2021/12/8/ae18c1fb-2378-402e-b295-bfc5b3a167ab1638957890081-Van-Heusen-Men-Charcoal-Grey-Solid-Pure-Cotton-Lounge-Tshirt-1.jpg",https://www.myntra.com/lounge-tshirts/van+heusen/van-heusen-athleisure-men-solid-pure-cotton-antibacterial-smart-tech-t-shirt/15672268/buy
12729778,Urbano Fashion,Men White Solid Henley Neck Pure Cotton T-shirt,Pure Cotton,Slim Fit,"S,M,L,XL",1099,439,60,372,3.8,32,IMPERIAL ONLINE SERVICES - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12729778/2020/11/9/ce3a4915-5ed1-45a4-940a-dea57e5e2c531604914835945UrbanoFashionSolidMenHenleyNeckWhiteT-Shirt1.jpg",https://www.myntra.com/tshirts/urbano+fashion/urbano-fashion-men-white-solid-henley-neck-pure-cotton-t-shirt/12729778/buy
23732760,Levis,Pure Cotton Brand Logo Printed Casual T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1199,539,55,32,4.1,not_available,Levi Strauss India Pvt Ltd,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23732760/2023/7/19/f6d63009-366e-4b8b-b5d3-feb6dad0a61b1689762422239-Levis-Men-Tshirts-4441689762421914-1.jpg",https://www.myntra.com/tshirts/levis/levis-pure-cotton-brand-logo-printed-casual-t-shirt/23732760/buy
